top_speed_kmh,battery_capacity_kwh,number_of_cells,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,towing_capacity_kg,cargo_volume_l,seats,length_mm,width_mm,height_mm,battery_type_Lithium-ion,fast_charge_port_CCS,fast_charge_port_CHAdeMO,drivetrain_AWD,drivetrain_FWD,drivetrain_RWD,segment_A - Mini,segment_B - Compact,segment_C - Medium,segment_D - Large,segment_E - Executive,segment_F - Luxury,segment_G - Sports,segment_I - Luxury,segment_JA - Mini,segment_JB - Compact,segment_JC - Medium,segment_JD - Large,segment_JE - Executive,segment_JF - Luxury,segment_N - Passenger Van,car_body_type_Cabriolet,car_body_type_Coupe,car_body_type_Hatchback,car_body_type_Liftback Sedan,car_body_type_SUV,car_body_type_Sedan,car_body_type_Small Passenger Van,car_body_type_Station/Estate
0.375,0.7600827300930713,0.01834862385321101,0.4745351657235246,0.32183908045977005,0.609090909090909,0.1715976331360946,0.3412698412698413,1.0,0.27720413026211277,0.4285714285714285,0.5878496503496504,0.7659574468085104,0.5570776255707761,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.375,0.9079627714581178,0.01834862385321101,0.5270816491511722,0.32567049808429116,0.7090909090909091,0.14201183431952658,0.4801587301587302,1.0,0.27720413026211277,0.4285714285714285,0.5878496503496504,0.7659574468085104,0.5570776255707761,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.22499999999999998,0.44881075491209926,0.01834862385321101,0.10832659660468875,0.15708812260536398,0.4636363636363636,0.36094674556213013,0.25793650793650796,0.3,0.2692613185067514,0.4285714285714285,0.3846153846153848,0.5,0.43683409436834086,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.275,0.44881075491209926,0.01834862385321101,0.30800323362974935,0.1762452107279694,0.44545454545454544,0.20118343195266264,0.25793650793650796,0.48000000000000004,0.2692613185067514,0.4285714285714285,0.3846153846153848,0.5,0.43683409436834086,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.22499999999999998,0.44881075491209926,0.01834862385321101,0.10832659660468875,0.14559386973180077,0.47272727272727266,0.37869822485207094,0.25793650793650796,0.3,0.29706115965051627,0.4285714285714285,0.40821678321678334,0.5,0.35159817351598166,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.275,0.44881075491209926,0.01834862385321101,0.30800323362974935,0.1762452107279694,0.4545454545454545,0.20118343195266264,0.25793650793650796,0.48000000000000004,0.29706115965051627,0.4285714285714285,0.40821678321678334,0.5,0.35159817351598166,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.17500000000000004,0.24612202688728024,0.01834862385321101,0.14308811641067098,0.13793103448275867,0.19999999999999998,0.3372781065088757,0.08730158730158731,0.3,0.19777601270849882,0.4285714285714285,0.3015734265734267,0.46808510638297873,0.5266362252663623,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.17500000000000004,0.405377456049638,0.006880733944954129,0.1592562651576394,0.13409961685823757,0.3727272727272727,0.301775147928994,0.18253968253968256,0.3,0.2295472597299444,0.4285714285714285,0.3649475524475525,0.5638297872340425,0.4353120243531201,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.125,0.24405377456049637,0.0040774719673802255,0.054163298302344384,0.08812260536398464,0.23636363636363636,0.5976331360946745,0.08333333333333333,0.0,0.15409054805401112,0.4285714285714285,0.2928321678321679,0.34042553191489366,0.36681887366818877,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.17500000000000004,0.24405377456049637,0.0040774719673802255,0.25626515763945024,0.13793103448275867,0.22727272727272727,0.34319526627218927,0.08333333333333333,0.0,0.15409054805401112,0.4285714285714285,0.2928321678321679,0.34042553191489366,0.36681887366818877,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.17500000000000004,0.405377456049638,0.006880733944954129,0.1592562651576394,0.12643678160919536,0.3909090909090909,0.2840236686390532,0.14285714285714285,0.0,0.15409054805401112,0.4285714285714285,0.2928321678321679,0.34042553191489366,0.36681887366818877,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.125,0.0899689762150982,0.002803261977573905,0.050121261115602264,0.10344827586206895,0.1,0.5266272189349112,0.06349206349206347,0.0,0.12470214455917394,0.2857142857142857,0.16171328671328689,0.23404255319148914,0.39726027397260255,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
